sample_id,bus_id,P_A,P_B,P_C,phase
2,684,1275.3281273895677,0.0,0.0,A
2,685,0.0,1108.1867729590133,225.86711033742623,BC
2,686,1566.0311684094836,0.0,0.0,A
2,687,0.0,0.0,1970.629553370048,C
2,688,1843.468416244808,0.0,0.0,A
2,689,0.0,0.0,1970.3920546176844,C
2,690,0.0,0.0,1905.4000707303076,C
2,691,0.0,0.0,1900.5823515954683,C
2,692,1538.010652590293,0.0,0.0,A
2,693,0.0,1134.4038665229748,628.4892538412341,BC
2,694,0.0,1498.0617458993693,780.9789724447494,BC
2,695,0.0,0.0,1807.4279370863078,C
2,696,0.0,1091.0511776589576,494.9266092927869,BC
2,697,2162.8336160153494,0.0,0.0,A
2,698,2084.273968566067,0.0,0.0,A
2,699,1389.0764691301863,0.0,0.0,A
2,700,0.0,2002.441223378895,489.09524009218177,BC
2,701,0.0,0.0,2148.4959216295883,C
2,702,0.0,1677.7779485294143,113.76505315421096,BC
2,703,0.0,0.0,1748.4061656811243,C
2,704,1776.5209564442994,0.0,0.0,A
2,705,0.0,0.0,2106.252359049389,C
2,706,0.0,0.0,2105.6313791208527,C
2,707,0.0,0.0,1713.511108944637,C
2,708,0.0,0.0,2109.7701099905817,C
2,709,2027.9526321220583,0.0,0.0,A
2,710,1588.9471677682443,0.0,0.0,A
2,711,0.0,0.0,2958.525359929542,C
2,712,0.0,0.0,1862.7473491085293,C
2,713,0.0,0.0,1399.5977079140032,C
2,714,0.0,0.0,2229.1574297703264,C
2,715,0.0,0.0,2636.3963007932703,C
2,716,0.0,0.0,2082.5381769607056,C
2,717,2184.581409726152,0.0,0.0,A
2,718,1708.706901583175,0.0,0.0,A
2,719,0.0,0.0,1721.6933597990446,C
2,720,0.0,1943.5681797067343,676.0920774915905,BC
2,721,0.0,0.0,2448.7495335197414,C
2,722,1944.9145676257276,0.0,0.0,A
2,723,2093.4286282342546,0.0,0.0,A
2,724,1989.3411327098036,0.0,0.0,A
2,725,2184.2211741752185,0.0,0.0,A
2,726,1557.9025366747342,0.0,0.0,A
2,727,1609.9907145143568,0.0,0.0,A
2,728,0.0,573.409704749777,1961.8608138719842,BC
2,729,0.0,0.0,2058.642515757605,C
2,730,0.0,0.0,2101.9247369007944,C
2,731,0.0,0.0,1929.2034689656755,C
2,732,1369.5449986891952,0.0,0.0,A
2,733,2538.9958341058004,0.0,0.0,A
2,734,0.0,0.0,1351.7874304719721,C
2,735,0.0,0.0,2138.911679665588,C
2,736,0.0,1933.2427217220932,77.19142307718081,BC
2,737,0.0,0.0,1503.9034092189188,C
2,738,0.0,0.0,1852.3318419122043,C
2,739,0.0,0.0,2354.0997221495873,C
2,740,0.0,0.0,2268.707375747977,C
2,741,1571.5648894849235,0.0,0.0,A
2,742,1964.7772721066112,0.0,0.0,A
2,743,1914.0426058932812,0.0,0.0,A
2,744,2248.5274322458263,0.0,0.0,A
2,745,2374.958275443066,0.0,0.0,A
2,746,2199.1625460844284,0.0,0.0,A
2,747,2502.649031358044,0.0,0.0,A
2,748,1552.3667155571861,0.0,0.0,A
2,749,2754.449616200705,0.0,0.0,A
2,750,0.0,916.6742128132089,1647.1562520514356,BC
2,751,0.0,1568.4889338145829,620.9525763544285,BC
2,752,0.0,100.16120474029883,2137.436821986109,BC
2,753,0.0,454.9613062151811,1485.647969687901,BC
2,754,2784.1874316427334,0.0,0.0,A
2,755,2464.703198813726,0.0,0.0,A
2,756,0.0,1405.259526974817,1210.2106450077463,BC
2,757,0.0,2177.029346007304,44.70283301138789,BC
2,758,1992.5221948165379,0.0,0.0,A
2,759,2050.2061695793127,0.0,0.0,A
2,760,2221.592374929176,0.0,0.0,A
2,761,2023.8642720646549,0.0,0.0,A
2,762,1745.1763950422087,0.0,0.0,A
2,763,0.0,0.0,1764.4131774593961,C
2,764,0.0,0.0,1528.867758220919,C
2,765,2342.9568106231955,0.0,0.0,A
2,766,0.0,850.2989808817368,1303.400627083615,BC
2,767,0.0,260.35782905329336,1985.8712560027616,BC
2,768,0.0,1798.8313040892203,649.5048698251338,BC
2,769,0.0,0.0,2576.8784216531812,C
2,770,0.0,0.0,2349.344464020692,C
2,771,0.0,0.0,2443.5425983263463,C
2,772,0.0,0.0,2481.0770552839904,C
2,773,1822.2311220135418,0.0,0.0,A
2,774,1814.414828633693,0.0,0.0,A
2,775,1863.3606713041506,0.0,0.0,A
2,776,2378.374712006513,0.0,0.0,A
2,777,2329.223896106513,0.0,0.0,A
2,778,2227.2442662729295,0.0,0.0,A
2,779,2537.186771489633,0.0,0.0,A
2,780,2443.589741015215,0.0,0.0,A
2,781,2210.756663926927,0.0,0.0,A
2,782,1547.7669250054696,0.0,0.0,A
2,783,2053.8924048681492,0.0,0.0,A
2,784,1988.353960719108,0.0,0.0,A
2,785,1976.074087753689,0.0,0.0,A
2,786,1521.3888418469255,0.0,0.0,A
2,787,2369.414911481018,0.0,0.0,A
2,788,1805.3082610674428,0.0,0.0,A
2,789,1585.867145656208,0.0,0.0,A
2,790,2121.8753813435305,0.0,0.0,A
2,791,2798.5583211424987,0.0,0.0,A
2,792,2349.0727283409738,0.0,0.0,A
2,793,1992.5040507454303,0.0,0.0,A
2,794,2585.7542385017045,0.0,0.0,A
2,795,2125.746300107398,0.0,0.0,A
2,796,2255.7422926660174,0.0,0.0,A
2,797,0.0,0.0,2382.2540369659614,C
2,798,0.0,0.0,1401.2990278715833,C
2,799,1438.9402831496993,0.0,0.0,A
2,800,0.0,0.0,1434.745555671107,C
2,801,0.0,0.0,1992.3162238100206,C
2,802,0.0,0.0,1973.6822462830396,C
2,803,0.0,0.0,2055.8961176623066,C
2,804,0.0,0.0,2127.480646833571,C
2,805,0.0,0.0,1994.4646149940154,C
2,806,0.0,0.0,2519.481290746016,C
2,807,0.0,0.0,1643.921999744375,C
2,808,0.0,0.0,1941.1329846559775,C
2,809,0.0,0.0,1729.7551884003885,C
2,810,0.0,0.0,2060.2740719707363,C
2,811,0.0,0.0,1168.804837164454,C
2,812,0.0,0.0,2895.4440677078787,C
2,813,0.0,0.0,2297.977342978589,C
2,814,1741.7872535493939,0.0,0.0,A
2,815,1400.4122316574326,0.0,0.0,A
2,816,0.0,0.0,2295.0679100975085,C
2,817,0.0,0.0,1636.6108251030541,C
2,818,0.0,0.0,1545.4247624263162,C
2,819,0.0,0.0,2215.287587625716,C
2,820,0.0,0.0,2025.6002594701963,C
2,821,0.0,0.0,1649.4010709226477,C
2,822,0.0,0.0,1841.5217249531725,C
2,823,0.0,0.0,1933.2369424470185,C
2,824,1884.7091478581601,0.0,0.0,A
2,825,0.0,0.0,1964.1451781265841,C
2,826,0.0,0.0,1557.3668674002718,C
2,827,0.0,667.041918323059,1464.1029552887367,BC
2,828,0.0,0.0,1851.2893762616327,C
2,829,2953.3777585907633,0.0,0.0,A
2,830,1877.0942576962796,0.0,0.0,A
2,831,1136.7217896345808,0.0,0.0,A
2,832,2285.721504594879,0.0,0.0,A
2,833,1818.6731618960016,0.0,0.0,A
2,834,2309.1471776855274,0.0,0.0,A
2,835,2517.113464275208,0.0,0.0,A
2,836,2558.3470469147046,0.0,0.0,A
2,837,1668.2746098729253,0.0,0.0,A
2,838,0.0,0.0,2445.871660258228,C
2,839,1791.8868761565873,0.0,0.0,A
2,840,0.0,0.0,1691.0416252353978,C
2,841,0.0,0.0,1585.0799704099643,C
2,842,0.0,0.0,1807.0956414433035,C
2,843,0.0,0.0,2479.2968743806,C
2,844,1516.2692890752412,0.0,0.0,A
2,845,2519.7386317037185,0.0,0.0,A
2,846,0.0,0.0,2125.952868315432,C
2,847,0.0,0.0,1737.1225669261855,C
2,848,0.0,0.0,2054.5038847784663,C
2,849,1824.965089905664,0.0,0.0,A
2,850,0.0,0.0,2302.0959190741364,C
2,851,0.0,0.0,2407.2986461030873,C
2,852,2057.9747181664343,0.0,0.0,A
2,853,0.0,0.0,1825.0016165957563,C
2,854,0.0,1389.151765600022,841.7868400137143,BC
2,855,1778.4387878640732,0.0,0.0,A
2,856,1957.9287216460523,0.0,0.0,A
2,857,0.0,0.0,2004.5723985128457,C
2,858,0.0,1817.0050492942735,81.97217316845735,BC
2,859,0.0,587.403748404771,1465.7843972623423,BC
2,860,0.0,1465.416076908632,255.04369483128576,BC
2,861,1936.4777194605354,0.0,0.0,A
2,862,1951.2410117027543,0.0,0.0,A
2,863,1843.6983132041937,0.0,0.0,A
2,864,2004.2187063065164,0.0,0.0,A
2,865,2417.8335259361406,0.0,0.0,A
2,866,1523.216981352755,0.0,0.0,A
2,867,2334.750848515243,0.0,0.0,A
2,868,2314.8179444049724,0.0,0.0,A
2,869,1529.5043458122734,0.0,0.0,A
2,870,2154.7068221701884,0.0,0.0,A
2,871,2275.6021851781757,0.0,0.0,A
2,872,1554.4583816992474,0.0,0.0,A
2,873,2117.854840411107,0.0,0.0,A
2,874,2171.9252855765008,0.0,0.0,A
2,875,1762.7340789770055,0.0,0.0,A
2,876,2179.1126457507035,0.0,0.0,A
2,877,1751.0126055903556,0.0,0.0,A
2,878,1332.2940620855043,0.0,0.0,A
2,879,1851.6395066058408,0.0,0.0,A
2,880,2371.950158346905,0.0,0.0,A
2,881,2508.5105928539588,0.0,0.0,A
2,882,0.0,1416.1711103926025,1187.8425003685088,BC
2,883,0.0,2414.7874203028473,572.4945252719917,BC
2,884,0.0,759.3466569191836,1242.1090452477004,BC
2,885,1650.8717936082155,0.0,0.0,A
2,886,2300.258590570562,0.0,0.0,A
2,887,1804.9684518225695,0.0,0.0,A
2,888,2346.2920699298056,0.0,0.0,A
2,889,1951.8474733601345,0.0,0.0,A
2,890,0.0,0.0,2801.01178963903,C
2,891,0.0,723.3009779417439,1411.7119925677532,BC
2,892,2076.2973646963624,0.0,0.0,A
2,893,2640.0004698346165,0.0,0.0,A
2,894,1424.403803290046,0.0,0.0,A
2,895,1592.4241276911177,0.0,0.0,A
2,896,0.0,0.0,2180.0321177577107,C
2,897,2074.270038372105,0.0,0.0,A
2,898,0.0,33.092832445517104,1223.208188998408,BC
2,899,1777.0147893282274,0.0,0.0,A
2,900,0.0,0.0,2018.0145767691256,C
2,901,1415.8070917614693,0.0,0.0,A
2,902,1856.2890091222048,0.0,0.0,A
2,903,2349.589879536271,0.0,0.0,A
2,904,1873.314235188384,0.0,0.0,A
2,905,1890.9213779260929,0.0,0.0,A
2,906,2283.8722187937165,0.0,0.0,A
2,907,2059.595506325601,0.0,0.0,A
2,908,2278.972054021634,0.0,0.0,A
2,909,1908.8266859352361,0.0,0.0,A
2,910,1972.5972315384809,0.0,0.0,A
2,911,0.0,0.0,1931.8558030516258,C
2,912,0.0,0.0,2437.3782956652094,C
2,913,2425.440382011276,0.0,0.0,A
2,914,1889.9782658399524,0.0,0.0,A
2,915,2183.8455894247563,0.0,0.0,A
2,916,0.0,0.0,1631.0803159843965,C
2,917,0.0,0.0,1447.5647280563746,C
2,918,0.0,0.0,1545.1261647066806,C
2,919,0.0,0.0,2447.117061293141,C
2,920,2430.3263553240236,0.0,0.0,A
2,921,0.0,0.0,2415.70550555137,C
2,922,0.0,0.0,2481.3020936731077,C
2,923,1623.3075838949524,0.0,0.0,A
2,924,0.0,1020.6984664323967,1281.837927194155,BC
2,925,0.0,275.7395674343124,1345.9830567111974,BC
2,926,0.0,946.0127795871289,977.4509026118524,BC
2,927,0.0,0.0,1874.438052642401,C
2,928,0.0,528.2932823685991,1148.3473352931992,BC
2,929,0.0,519.6847023749685,1111.0108361368593,BC
2,930,1676.249301859434,0.0,0.0,A
2,931,2764.3738131176087,0.0,0.0,A
2,932,2196.353814659045,0.0,0.0,A
2,933,2540.1935520703582,0.0,0.0,A
2,934,2168.9552108259263,0.0,0.0,A
2,935,0.0,0.0,2247.2968523384466,C
2,936,0.0,0.0,1409.6110544094893,C
2,937,0.0,0.0,1784.2909201790192,C
2,938,0.0,743.6952497811384,1017.7756966388971,BC
2,939,2056.0018622201746,0.0,0.0,A
2,940,0.0,815.2933299876804,538.0089727405928,BC
2,941,2190.7278974639175,0.0,0.0,A
2,942,2045.6644498942762,0.0,0.0,A
2,943,1416.7452102444754,0.0,0.0,A
2,944,0.0,148.3086768489346,1922.920225213031,BC
2,945,0.0,1733.7245701574936,335.9862152526031,BC
2,946,0.0,1280.9463320918337,49.439177323105135,BC
2,947,0.0,1899.7280864575177,365.6115612198822,BC
2,948,2297.334935912913,0.0,0.0,A
2,949,2298.801067037285,0.0,0.0,A
2,950,0.0,154.7806136235876,2898.2916592420324,BC
3,0,1122.625583026459,387.85858134225026,978.3636238462037,ABC
3,1,1814.8727866779682,0.0,0.0,A
3,2,1314.4642048980693,0.0,0.0,A
3,3,2335.9572265606607,0.0,0.0,A
3,4,2267.333966647703,0.0,0.0,A
3,5,2408.202189274585,0.0,0.0,A
3,6,2476.110039819883,0.0,0.0,A
3,7,1812.159034993063,0.0,0.0,A
3,8,0.0,0.0,1613.9328114994655,C
3,9,2544.4423270007683,0.0,0.0,A
3,10,1683.2017834135809,0.0,0.0,A
3,11,1801.1521934603331,0.0,0.0,A
3,12,2090.2916821229483,0.0,0.0,A
3,13,2417.573424027388,0.0,0.0,A
3,14,2136.0370724036575,0.0,0.0,A
3,15,2225.3548518385223,0.0,0.0,A
3,16,1703.6764548562803,0.0,0.0,A
3,17,2260.506703093876,0.0,0.0,A
3,18,2075.8180052802213,0.0,0.0,A
3,19,1999.7248672535075,0.0,0.0,A
3,20,2353.8735036425537,0.0,0.0,A
3,21,0.0,0.0,1969.177952082662,C
3,22,0.0,0.0,1802.1901277871395,C
3,23,0.0,0.0,2170.948033287649,C
3,24,0.0,0.0,1822.615561376666,C
3,25,0.0,0.0,1975.4681809595309,C
3,26,0.0,0.0,2211.539942852253,C
3,27,0.0,0.0,2389.809065029722,C
3,28,0.0,0.0,2315.3950453093544,C
3,29,0.0,0.0,2249.7978964837685,C
3,30,0.0,1212.8821708361534,796.8127950338768,BC
3,31,0.0,0.0,2498.1176167892963,C
3,32,0.0,0.0,2037.3942829585467,C
3,33,2054.7175174577014,0.0,0.0,A
3,34,0.0,0.0,2158.6979506685584,C
3,35,0.0,0.0,2287.187842745186,C
3,36,0.0,0.0,2076.25674565634,C
3,37,0.0,0.0,2228.9288894273764,C
3,38,0.0,0.0,1539.7792940135482,C
3,39,0.0,0.0,3009.5247818685143,C
3,40,0.0,0.0,2139.2263999768493,C
3,41,1929.1197334765347,0.0,0.0,A
3,42,0.0,1053.6858327755745,799.6811753361288,BC
3,43,2056.13878131392,0.0,0.0,A
3,44,0.0,1132.3730354305947,1137.9715795711393,BC
3,45,0.0,0.0,1744.620064659242,C
3,46,0.0,0.0,2949.0115346509833,C
3,47,0.0,0.0,1776.0681761061485,C
3,48,0.0,343.05814709934197,1647.7769025641835,BC
3,49,0.0,0.0,2340.733485597415,C
3,50,2862.7288316644554,0.0,0.0,A
3,51,0.0,0.0,2310.9859616243316,C
3,52,0.0,0.0,1660.55547661277,C
3,53,0.0,0.0,1768.1962813052814,C
3,54,0.0,0.0,1893.1073232628337,C
3,55,0.0,1011.3968414088633,1312.2503699841022,BC
3,56,1489.2770441459818,0.0,0.0,A
3,57,0.0,0.0,2234.574693587927,C
3,58,0.0,0.0,2732.5635820213965,C
3,59,0.0,0.0,2364.005809898378,C
3,60,0.0,0.0,2292.474994166322,C
3,61,0.0,0.0,2972.9418213350696,C
3,62,0.0,793.7954500586134,986.5110648449422,BC
3,63,0.0,1869.152324448003,3.210131586847968,BC
3,64,0.0,822.9971384214097,998.8803910039028,BC
3,65,0.0,430.12784019194345,2386.929135008632,BC
3,66,0.0,1775.10299200293,583.4617513982247,BC
3,67,0.0,0.0,1904.0659540430256,C
3,68,0.0,0.0,1708.341168246317,C
3,69,0.0,0.0,1629.5229877647787,C
3,70,0.0,0.0,2080.3660289049876,C
3,71,0.0,0.0,1821.4958872212728,C
3,72,0.0,0.0,2494.006079439613,C
3,73,0.0,0.0,1634.3008406685067,C
3,74,0.0,0.0,2351.816491214926,C
3,75,0.0,0.0,2424.6100444304675,C
3,76,0.0,0.0,1509.5953238794434,C
3,77,0.0,0.0,2054.8491207613815,C
3,78,0.0,0.0,1746.0056027490311,C
3,79,0.0,0.0,1800.3776886016067,C
3,80,0.0,0.0,2041.9888718849115,C
3,81,0.0,0.0,2403.1185751900134,C
3,82,0.0,0.0,1455.6872771269068,C
3,83,0.0,0.0,2018.6011494296042,C
3,84,0.0,0.0,1653.6670898797174,C
3,85,0.0,0.0,2183.0421323731766,C
3,86,0.0,0.0,2533.5789888466734,C
3,87,0.0,0.0,2251.628395800113,C
3,88,0.0,0.0,1460.345389388954,C
3,89,0.0,0.0,1506.554031775351,C
3,90,0.0,0.0,1226.438913786276,C
3,91,0.0,0.0,2472.0517805642744,C
3,92,0.0,0.0,2478.057447376654,C
3,93,0.0,0.0,1918.1709506791822,C
3,94,0.0,0.0,2018.9176774655768,C
3,95,0.0,0.0,1999.8018860809036,C
3,96,0.0,0.0,1991.4783774914388,C
3,97,0.0,0.0,2375.984201691102,C
3,98,0.0,0.0,2021.9050463586823,C
3,99,0.0,0.0,1836.1344086121053,C
3,100,0.0,0.0,2215.6999386414686,C
3,101,0.0,0.0,2632.169844882616,C
3,102,0.0,0.0,2283.629449030324,C
3,103,0.0,0.0,1679.432468283162,C
3,104,1826.4705541454985,0.0,0.0,A
3,105,1541.2409239948945,0.0,0.0,A
3,106,1907.2399366129296,0.0,0.0,A
3,107,1715.303341291253,0.0,0.0,A
3,108,3127.8724644248487,0.0,0.0,A
3,109,1808.3953536010495,0.0,0.0,A
3,110,2276.1958899168008,0.0,0.0,A
3,111,0.0,0.0,2487.3832784033725,C
3,112,2059.696934480427,0.0,0.0,A
3,113,1552.1173734138727,0.0,0.0,A
3,114,2510.693374747238,0.0,0.0,A
3,115,0.0,0.0,2025.6393325587348,C
3,116,0.0,0.0,2228.034284430535,C
3,117,0.0,0.0,1730.0408844721971,C
3,118,0.0,0.0,2053.116922974365,C
3,119,0.0,0.0,1669.8842951551205,C
3,120,0.0,0.0,1212.3624626410203,C
3,121,0.0,0.0,1578.530008057597,C
3,122,1816.863310480063,0.0,0.0,A
3,123,2137.8665283093023,0.0,0.0,A
3,124,0.0,0.0,1857.1417133309897,C
3,125,0.0,0.0,2210.307203859781,C
3,126,0.0,0.0,1657.9973426817369,C
3,127,0.0,0.0,2528.52923362315,C
3,128,0.0,0.0,2261.620250079977,C
3,129,0.0,0.0,2309.812851716219,C
3,130,2147.557366630726,0.0,0.0,A
3,131,2555.0576351279424,0.0,0.0,A
3,132,2447.3606215813074,0.0,0.0,A
3,133,2312.463585872269,0.0,0.0,A
3,134,2166.553367258375,0.0,0.0,A
3,135,2064.4727043181797,0.0,0.0,A
3,136,1850.7405435331148,0.0,0.0,A
3,137,2632.6671715637863,0.0,0.0,A
3,138,2086.0618629773867,0.0,0.0,A
3,139,1965.2122484404672,0.0,0.0,A
3,140,1466.4732084588475,0.0,0.0,A
3,141,2420.7381715277184,0.0,0.0,A
3,142,1672.751714412353,0.0,0.0,A
3,143,1659.8754763466593,0.0,0.0,A
3,144,1635.4433937241945,0.0,0.0,A
3,145,2086.084216515324,0.0,0.0,A
3,146,1967.2959068511518,0.0,0.0,A
3,147,1831.2997795119413,0.0,0.0,A
3,148,1947.9097918469565,0.0,0.0,A
3,149,2187.8902614221042,0.0,0.0,A
3,150,2456.8342265744855,0.0,0.0,A
3,151,2204.5159964832765,0.0,0.0,A
3,152,1676.1187746057444,0.0,0.0,A
3,153,1880.2909162657543,0.0,0.0,A
3,154,2809.304226789793,0.0,0.0,A
3,155,2799.631111950043,0.0,0.0,A
3,156,2269.3710899540447,0.0,0.0,A
3,157,2440.029040626257,0.0,0.0,A
3,158,2120.3179437748386,0.0,0.0,A
3,159,2327.700152690886,0.0,0.0,A
3,160,2287.3244070400915,0.0,0.0,A
3,161,2545.2757698481914,0.0,0.0,A
3,162,1917.006900196092,0.0,0.0,A
3,163,2590.830122571147,0.0,0.0,A
3,164,1892.338542845856,0.0,0.0,A
3,165,1496.9893743900882,0.0,0.0,A
3,166,1582.1128343942203,0.0,0.0,A
3,167,1654.9745919885404,0.0,0.0,A
3,168,2238.7446076066544,0.0,0.0,A
3,169,2288.763442565385,0.0,0.0,A
3,170,1513.6901944363187,0.0,0.0,A
3,171,1860.8255633031972,0.0,0.0,A
3,172,2853.645548889661,0.0,0.0,A
3,173,2424.4616403712957,0.0,0.0,A
3,174,1655.2810512087833,0.0,0.0,A
3,175,2590.2909643243756,0.0,0.0,A
3,176,2742.0440617968866,0.0,0.0,A
3,177,2595.8322459027468,0.0,0.0,A
3,178,1888.305191375243,0.0,0.0,A
3,179,1942.4653649220484,0.0,0.0,A
3,180,1867.46147730651,0.0,0.0,A
3,181,2320.998048026661,0.0,0.0,A
3,182,1722.9472162341367,0.0,0.0,A
3,183,1673.552127516691,0.0,0.0,A
3,184,2003.3398360963454,0.0,0.0,A
3,185,2175.858881543003,0.0,0.0,A
3,186,2718.4948701902545,0.0,0.0,A
3,187,1909.1733376088205,0.0,0.0,A
3,188,1886.2629899678911,0.0,0.0,A
3,189,2114.355060680829,0.0,0.0,A
3,190,0.0,0.0,1744.6284482282933,C
3,191,0.0,0.0,1848.6598413726215,C
3,192,0.0,0.0,2376.41974783322,C
3,193,0.0,0.0,2196.829434283437,C
3,194,0.0,0.0,1914.7543071860855,C
3,195,0.0,0.0,1686.7886456622057,C
3,196,0.0,0.0,2218.437148936905,C
3,197,0.0,0.0,2144.5090138003143,C
3,198,0.0,0.0,2712.173997303554,C
3,199,0.0,0.0,1689.4636811698233,C
3,200,0.0,0.0,1929.227986394893,C
3,201,0.0,0.0,1599.4484753272145,C
3,202,0.0,0.0,2686.603386863047,C
3,203,0.0,0.0,1954.7158091201095,C
3,204,0.0,0.0,1844.0375951550216,C
3,205,0.0,0.0,2300.7909953963845,C
3,206,0.0,0.0,1731.1819614336468,C
3,207,0.0,0.0,2539.6186158660666,C
3,208,0.0,0.0,2406.6822213473906,C
3,209,0.0,0.0,2265.795705738986,C
3,210,0.0,0.0,2144.317363083072,C
3,211,0.0,0.0,2067.360847734714,C
3,212,0.0,0.0,2281.6507710866927,C
3,213,0.0,0.0,2586.756778857961,C
3,214,0.0,0.0,2078.0723815660263,C
3,215,0.0,0.0,1979.1203281684589,C
3,216,0.0,0.0,1794.9691250688013,C
3,217,0.0,0.0,2071.5383888576785,C
3,218,0.0,0.0,1648.469204398841,C
3,219,0.0,0.0,1909.1808314443342,C
3,220,0.0,0.0,2340.4600680252106,C
3,221,0.0,0.0,1884.7973856444967,C
3,222,0.0,0.0,1848.6617855939544,C
3,223,0.0,0.0,1828.8478690102481,C
3,224,0.0,0.0,1566.5109948296233,C
3,225,0.0,0.0,1942.24745057769,C
3,226,0.0,0.0,2311.2397793943637,C
3,227,0.0,0.0,2461.9286375328625,C
3,228,0.0,0.0,2523.349490304189,C
3,229,0.0,0.0,1490.54997921555,C
3,230,0.0,1401.7714276113634,275.5876038961208,BC
3,231,0.0,1558.777430301942,221.30837501401084,BC
3,232,0.0,951.6125428909055,1184.9125895422476,BC
3,233,0.0,0.0,2412.2870040155785,C
3,234,0.0,0.0,2079.0806821686447,C
3,235,0.0,0.0,1625.9748559397817,C
3,236,0.0,0.0,2638.713326298713,C
3,237,0.0,0.0,1684.8909279986967,C
3,238,0.0,1090.0809179929454,1228.4636778352706,BC
3,239,1601.610343886284,0.0,0.0,A
3,240,0.0,0.0,2377.9276305529274,C
3,241,0.0,441.99834443034223,1955.4628251589404,BC
3,242,0.0,584.427836536893,1590.5858490221942,BC
3,243,0.0,820.1633569841139,1157.3859189563536,BC
3,244,0.0,960.0213350758581,487.0902755728966,BC
3,245,0.0,928.0253804043058,1059.9338194615068,BC
3,246,0.0,890.6898488699098,2101.8743045112406,BC
3,247,0.0,946.9063029435631,510.8433934988031,BC
3,248,0.0,0.0,2696.126787158024,C
3,249,0.0,0.0,1951.7539861849443,C
3,250,0.0,0.0,2272.393675706776,C
3,251,0.0,0.0,1173.5175795853693,C
3,252,0.0,0.0,2466.8696743471387,C
3,253,0.0,0.0,1552.3282485915988,C
3,254,0.0,0.0,979.8104890016482,C
3,255,0.0,0.0,2514.383302127966,C
3,256,0.0,0.0,2041.364366211687,C
3,257,0.0,1430.2080567395215,846.0966362420867,BC
3,258,0.0,1241.3228132441263,212.66187652454911,BC
3,259,0.0,1888.3845089297088,273.8637216535434,BC
3,260,0.0,867.9340869550783,872.7064348375671,BC
3,261,0.0,2223.6074367986903,293.6024391039812,BC
3,262,0.0,1492.4009660675495,290.2003112957255,BC
3,263,0.0,594.7460937316629,1049.7607811253213,BC
3,264,0.0,644.9151172268292,989.9483298342158,BC
3,265,0.0,760.0081749715806,512.1143243644843,BC
3,266,0.0,900.119287071982,1033.998605507737,BC
3,267,0.0,16.871023450151707,1825.6135758578437,BC
3,268,0.0,714.878454610396,1184.2959322271759,BC
3,269,2036.5575287616603,0.0,0.0,A
3,270,0.0,2110.1587574490472,1.915753013075574,BC
3,271,2036.724282555296,0.0,0.0,A
3,272,0.0,0.0,2054.9076760015814,C
3,273,0.0,0.0,1408.902520462381,C
3,274,0.0,0.0,1693.868975051048,C
3,275,0.0,0.0,2519.1042131027652,C
3,276,0.0,0.0,1699.512573683069,C
3,277,0.0,0.0,932.4728905472068,C
3,278,0.0,0.0,1876.8799088065173,C
3,279,0.0,0.0,2082.8960326285714,C
3,280,0.0,0.0,1948.7077633875247,C
3,281,1537.4820172755049,0.0,0.0,A
3,282,0.0,0.0,1736.0949102968184,C
3,283,0.0,655.0117235489846,1053.7776272921008,BC
3,284,0.0,0.0,1816.9124881788384,C
3,285,0.0,2073.046437746165,78.67025729035886,BC
3,286,0.0,0.0,1717.4172808822186,C
3,287,0.0,0.0,1529.9079272719318,C
3,288,0.0,0.0,2503.7537559643883,C
3,289,0.0,0.0,2114.138933724725,C
3,290,0.0,0.0,2339.6695142853946,C
3,291,0.0,0.0,1964.9362719593992,C
3,292,0.0,0.0,1708.5797532961328,C
3,293,0.0,0.0,1350.4094076920476,C
3,294,0.0,0.0,1747.450805685692,C
3,295,0.0,0.0,2073.3883388881477,C
3,296,0.0,0.0,1959.3196944992092,C
3,297,0.0,0.0,2193.8858249415102,C
3,298,0.0,0.0,2235.909726326228,C
3,299,0.0,0.0,2342.146668060733,C
3,300,0.0,0.0,2409.1852276123204,C
3,301,0.0,0.0,1860.0812984213567,C
3,302,0.0,0.0,1844.2188828011892,C
3,303,0.0,0.0,1097.1794041957007,C
3,304,0.0,0.0,2118.121901419804,C
3,305,0.0,0.0,2045.0795898652807,C
3,306,0.0,0.0,1848.383983642363,C
3,307,0.0,0.0,2149.552782808878,C
3,308,0.0,0.0,1525.9931557266427,C
3,309,0.0,0.0,1939.8664234202604,C
3,310,2091.1529979449706,0.0,0.0,A
3,311,2601.3648957779146,0.0,0.0,A
3,312,1798.8828072382141,0.0,0.0,A
3,313,0.0,0.0,2303.4670544607534,C
3,314,2157.9616697876804,0.0,0.0,A
3,315,1734.5178778384955,0.0,0.0,A
3,316,1729.955250349831,0.0,0.0,A
3,317,1762.2512695593205,0.0,0.0,A
3,318,2549.38458620602,0.0,0.0,A
3,319,0.0,0.0,2056.9724662643757,C
3,320,0.0,0.0,2240.2549782288415,C
3,321,0.0,0.0,2004.9775064401322,C
3,322,1431.2733513900232,0.0,0.0,A
3,323,1714.8896448945607,0.0,0.0,A
3,324,1847.8327937364224,0.0,0.0,A
3,325,1905.769537629231,0.0,0.0,A
3,326,2378.6732392531453,0.0,0.0,A
3,327,1589.6185946520188,0.0,0.0,A
3,328,2121.9034491663974,0.0,0.0,A
3,329,2027.726575707329,0.0,0.0,A
3,330,2244.2934289798027,0.0,0.0,A
